12                                               ; NUMBER OF HEADER LINES IN THIS PROFILE"S HEADER (AFTER THIS LINE)
383                                              ; NUMBER OF DATA LINES IN THIS PROFILE
2013- 6-17, 04:02:28                             ; DATA PROCESSING DATE, TIME
Version: DIAL6                                   ; DATA PROCESSING VERSION
2096.0, 1.238e+018, 1.766e+016, 550.0, 1.43, 3.00, 56.52, 0.81, 7.802e+002, 7.802e+000, 257.88, 2.00, 2.191e+025, 2.191e+023
2126.0, 1.237e+018, 1.816e+016, 550.0, 1.47, 3.00, 56.64, 0.83, 7.771e+002, 7.771e+000, 257.68, 2.00, 2.184e+025, 2.184e+023
2156.0, 1.236e+018, 1.865e+016, 550.0, 1.51, 3.00, 56.76, 0.86, 7.740e+002, 7.740e+000, 257.47, 2.00, 2.177e+025, 2.177e+023
2186.0, 1.237e+018, 1.921e+016, 550.0, 1.55, 3.00, 56.99, 0.89, 7.709e+002, 7.709e+000, 257.22, 2.00, 2.171e+025, 2.171e+023
2216.0, 1.238e+018, 1.978e+016, 550.0, 1.60, 3.00, 57.22, 0.91, 7.678e+002, 7.678e+000, 256.96, 2.00, 2.164e+025, 2.164e+023
2246.0, 1.240e+018, 2.035e+016, 550.0, 1.64, 3.00, 57.45, 0.94, 7.648e+002, 7.648e+000, 256.71, 2.00, 2.158e+025, 2.158e+023
2276.0, 1.241e+018, 2.091e+016, 550.0, 1.69, 3.00, 57.68, 0.97, 7.617e+002, 7.617e+000, 256.45, 2.00, 2.151e+025, 2.151e+023
2306.0, 1.242e+018, 2.148e+016, 550.0, 1.73, 3.00, 57.91, 1.00, 7.587e+002, 7.587e+000, 256.20, 2.00, 2.145e+025, 2.145e+023
2336.0, 1.245e+018, 2.209e+016, 550.0, 1.77, 3.00, 58.22, 1.03, 7.557e+002, 7.557e+000, 255.98, 2.00, 2.138e+025, 2.138e+023
2366.0, 1.248e+018, 2.270e+016, 550.0, 1.82, 3.00, 58.53, 1.06, 7.527e+002, 7.527e+000, 255.75, 2.00, 2.131e+025, 2.131e+023
2396.0, 1.250e+018, 2.331e+016, 550.0, 1.86, 3.00, 58.84, 1.10, 7.496e+002, 7.496e+000, 255.53, 2.00, 2.125e+025, 2.125e+023
2426.0, 1.253e+018, 2.392e+016, 550.0, 1.91, 3.00, 59.15, 1.13, 7.466e+002, 7.466e+000, 255.31, 2.00, 2.118e+025, 2.118e+023
2456.0, 1.256e+018, 2.453e+016, 550.0, 1.95, 3.00, 59.46, 1.16, 7.436e+002, 7.436e+000, 255.08, 2.00, 2.111e+025, 2.111e+023
2486.0, 1.259e+018, 2.522e+016, 550.0, 2.00, 3.00, 59.80, 1.20, 7.407e+002, 7.407e+000, 254.88, 2.00, 2.105e+025, 2.105e+023
2516.0, 1.261e+018, 2.591e+016, 550.0, 2.05, 3.00, 60.13, 1.23, 7.377e+002, 7.377e+000, 254.68, 2.00, 2.098e+025, 2.098e+023
2546.0, 1.264e+018, 2.660e+016, 550.0, 2.10, 3.00, 60.46, 1.27, 7.347e+002, 7.347e+000, 254.48, 2.00, 2.091e+025, 2.091e+023
2576.0, 1.267e+018, 2.729e+016, 550.0, 2.15, 3.00, 60.80, 1.31, 7.318e+002, 7.318e+000, 254.28, 2.00, 2.084e+025, 2.084e+023
2606.0, 1.270e+018, 2.798e+016, 550.0, 2.20, 3.00, 61.13, 1.35, 7.288e+002, 7.288e+000, 254.08, 2.00, 2.078e+025, 2.078e+023
2636.0, 1.270e+018, 2.875e+016, 550.0, 2.26, 3.00, 61.35, 1.39, 7.259e+002, 7.259e+000, 253.95, 2.00, 2.070e+025, 2.070e+023
2666.0, 1.270e+018, 2.952e+016, 550.0, 2.32, 3.00, 61.57, 1.43, 7.230e+002, 7.230e+000, 253.83, 2.00, 2.063e+025, 2.063e+023
2696.0, 1.270e+018, 3.028e+016, 550.0, 2.38, 3.00, 61.79, 1.47, 7.201e+002, 7.201e+000, 253.70, 2.00, 2.056e+025, 2.056e+023
2726.0, 1.270e+018, 3.105e+016, 550.0, 2.44, 3.00, 62.01, 1.52, 7.172e+002, 7.172e+000, 253.58, 2.00, 2.048e+025, 2.048e+023
2756.0, 1.270e+018, 3.182e+016, 550.0, 2.50, 3.00, 62.23, 1.56, 7.143e+002, 7.143e+000, 253.46, 2.00, 2.041e+025, 2.041e+023
2786.0, 1.267e+018, 3.265e+016, 550.0, 2.58, 3.00, 62.27, 1.60, 7.114e+002, 7.114e+000, 253.17, 2.00, 2.035e+025, 2.035e+023
2816.0, 1.264e+018, 3.349e+016, 550.0, 2.65, 3.00, 62.30, 1.65, 7.085e+002, 7.085e+000, 252.89, 2.00, 2.029e+025, 2.029e+023
2846.0, 1.261e+018, 3.432e+016, 550.0, 2.72, 3.00, 62.33, 1.70, 7.057e+002, 7.057e+000, 252.61, 2.00, 2.023e+025, 2.023e+023
2876.0, 1.258e+018, 3.514e+016, 550.0, 2.79, 3.00, 62.36, 1.74, 7.028e+002, 7.028e+000, 252.33, 2.00, 2.017e+025, 2.017e+023
2906.0, 1.255e+018, 3.596e+016, 550.0, 2.87, 3.00, 62.39, 1.79, 6.999e+002, 6.999e+000, 252.04, 2.00, 2.011e+025, 2.011e+023
2936.0, 1.249e+018, 3.685e+016, 550.0, 2.95, 3.00, 62.29, 1.84, 6.971e+002, 6.971e+000, 251.83, 2.00, 2.005e+025, 2.005e+023
2966.0, 1.243e+018, 3.773e+016, 550.0, 3.03, 3.00, 62.20, 1.89, 6.943e+002, 6.943e+000, 251.62, 2.00, 1.999e+025, 1.999e+023
2996.0, 1.237e+018, 3.859e+016, 550.0, 3.12, 3.00, 62.10, 1.94, 6.915e+002, 6.915e+000, 251.40, 2.00, 1.992e+025, 1.992e+023
3026.0, 1.231e+018, 3.945e+016, 550.0, 3.20, 3.00, 62.00, 1.99, 6.887e+002, 6.887e+000, 251.19, 2.00, 1.986e+025, 1.986e+023
3056.0, 1.225e+018, 4.030e+016, 550.0, 3.29, 3.00, 61.90, 2.04, 6.858e+002, 6.858e+000, 250.98, 2.00, 1.979e+025, 1.979e+023
3086.0, 1.216e+018, 4.128e+016, 550.0, 3.39, 3.00, 61.65, 2.09, 6.831e+002, 6.831e+000, 250.77, 2.00, 1.973e+025, 1.973e+023
3116.0, 1.207e+018, 4.224e+016, 550.0, 3.50, 3.00, 61.39, 2.15, 6.803e+002, 6.803e+000, 250.55, 2.00, 1.966e+025, 1.966e+023
3146.0, 1.198e+018, 4.318e+016, 550.0, 3.60, 3.00, 61.14, 2.20, 6.775e+002, 6.775e+000, 250.34, 2.00, 1.960e+025, 1.960e+023
3176.0, 1.189e+018, 4.410e+016, 550.0, 3.71, 3.00, 60.88, 2.26, 6.747e+002, 6.747e+000, 250.13, 2.00, 1.954e+025, 1.954e+023
3206.0, 1.181e+018, 4.500e+016, 550.0, 3.81, 3.00, 60.63, 2.31, 6.720e+002, 6.720e+000, 249.92, 2.00, 1.947e+025, 1.947e+023
3236.0, 1.171e+018, 4.610e+016, 550.0, 3.94, 3.00, 60.31, 2.37, 6.692e+002, 6.692e+000, 249.65, 2.00, 1.942e+025, 1.942e+023
3266.0, 1.161e+018, 4.718e+016, 550.0, 4.06, 3.00, 59.98, 2.44, 6.665e+002, 6.665e+000, 249.38, 2.00, 1.936e+025, 1.936e+023
3296.0, 1.151e+018, 4.823e+016, 550.0, 4.19, 3.00, 59.66, 2.50, 6.638e+002, 6.638e+000, 249.11, 2.00, 1.930e+025, 1.930e+023
3326.0, 1.142e+018, 4.926e+016, 550.0, 4.31, 3.00, 59.34, 2.56, 6.610e+002, 6.610e+000, 248.84, 2.00, 1.924e+025, 1.924e+023
3356.0, 1.132e+018, 5.027e+016, 550.0, 4.44, 3.00, 59.02, 2.62, 6.583e+002, 6.583e+000, 248.57, 2.00, 1.918e+025, 1.918e+023
3386.0, 1.124e+018, 5.147e+016, 550.0, 4.58, 3.00, 58.77, 2.69, 6.556e+002, 6.556e+000, 248.30, 2.00, 1.912e+025, 1.912e+023
3416.0, 1.116e+018, 5.264e+016, 550.0, 4.72, 3.00, 58.52, 2.76, 6.529e+002, 6.529e+000, 248.04, 2.00, 1.906e+025, 1.906e+023
3446.0, 1.107e+018, 5.379e+016, 550.0, 4.86, 3.00, 58.27, 2.83, 6.502e+002, 6.502e+000, 247.77, 2.00, 1.901e+025, 1.901e+023
3476.0, 1.099e+018, 5.492e+016, 550.0, 5.00, 3.00, 58.02, 2.90, 6.475e+002, 6.475e+000, 247.51, 2.00, 1.895e+025, 1.895e+023
3506.0, 1.091e+018, 5.603e+016, 550.0, 5.13, 3.00, 57.77, 2.97, 6.448e+002, 6.448e+000, 247.24, 2.00, 1.889e+025, 1.889e+023
3536.0, 1.086e+018, 5.728e+016, 550.0, 5.28, 3.00, 57.66, 3.04, 6.422e+002, 6.422e+000, 246.98, 2.00, 1.883e+025, 1.883e+023
3566.0, 1.080e+018, 5.852e+016, 550.0, 5.42, 3.00, 57.55, 3.12, 6.395e+002, 6.395e+000, 246.71, 2.00, 1.877e+025, 1.877e+023
3596.0, 1.075e+018, 5.974e+016, 550.0, 5.56, 3.00, 57.43, 3.19, 6.369e+002, 6.369e+000, 246.44, 2.00, 1.872e+025, 1.872e+023
3626.0, 1.070e+018, 6.095e+016, 550.0, 5.70, 3.00, 57.32, 3.27, 6.342e+002, 6.342e+000, 246.18, 2.00, 1.866e+025, 1.866e+023
3656.0, 1.064e+018, 6.214e+016, 550.0, 5.84, 3.00, 57.21, 3.34, 6.316e+002, 6.316e+000, 245.91, 2.00, 1.860e+025, 1.860e+023
3686.0, 1.062e+018, 6.348e+016, 550.0, 5.98, 3.00, 57.28, 3.42, 6.289e+002, 6.289e+000, 245.67, 2.00, 1.854e+025, 1.854e+023
3716.0, 1.060e+018, 6.481e+016, 550.0, 6.11, 3.00, 57.35, 3.51, 6.263e+002, 6.263e+000, 245.44, 2.00, 1.848e+025, 1.848e+023
3746.0, 1.058e+018, 6.613e+016, 550.0, 6.25, 3.00, 57.42, 3.59, 6.237e+002, 6.237e+000, 245.20, 2.00, 1.842e+025, 1.842e+023
3776.0, 1.056e+018, 6.745e+016, 550.0, 6.39, 3.00, 57.49, 3.67, 6.211e+002, 6.211e+000, 244.96, 2.00, 1.836e+025, 1.836e+023
3806.0, 1.054e+018, 6.875e+016, 550.0, 6.53, 3.00, 57.56, 3.76, 6.185e+002, 6.185e+000, 244.73, 2.00, 1.830e+025, 1.830e+023
3836.0, 1.054e+018, 7.021e+016, 550.0, 6.66, 3.00, 57.74, 3.85, 6.159e+002, 6.159e+000, 244.47, 2.00, 1.825e+025, 1.825e+023
3866.0, 1.054e+018, 7.167e+016, 550.0, 6.80, 3.00, 57.91, 3.94, 6.134e+002, 6.134e+000, 244.21, 2.00, 1.819e+025, 1.819e+023
3896.0, 1.053e+018, 7.313e+016, 550.0, 6.94, 3.00, 58.09, 4.03, 6.108e+002, 6.108e+000, 243.95, 2.00, 1.813e+025, 1.813e+023
3926.0, 1.053e+018, 7.459e+016, 550.0, 7.08, 3.00, 58.27, 4.13, 6.082e+002, 6.082e+000, 243.69, 2.00, 1.808e+025, 1.808e+023
3956.0, 1.053e+018, 7.604e+016, 550.0, 7.22, 3.00, 58.45, 4.22, 6.057e+002, 6.057e+000, 243.44, 2.00, 1.802e+025, 1.802e+023
3986.0, 1.054e+018, 7.762e+016, 550.0, 7.37, 3.00, 58.66, 4.32, 6.031e+002, 6.031e+000, 243.22, 2.00, 1.796e+025, 1.796e+023
4016.0, 1.054e+018, 7.919e+016, 550.0, 7.51, 3.00, 58.87, 4.42, 6.006e+002, 6.006e+000, 243.00, 2.00, 1.790e+025, 1.790e+023
4046.0, 1.054e+018, 8.076e+016, 550.0, 7.66, 3.00, 59.08, 4.53, 5.981e+002, 5.981e+000, 242.78, 2.00, 1.784e+025, 1.784e+023
4076.0, 1.054e+018, 8.233e+016, 550.0, 7.81, 3.00, 59.29, 4.63, 5.955e+002, 5.955e+000, 242.56, 2.00, 1.778e+025, 1.778e+023
4106.0, 1.055e+018, 8.390e+016, 550.0, 7.96, 3.00, 59.50, 4.73, 5.930e+002, 5.930e+000, 242.34, 2.00, 1.772e+025, 1.772e+023
4136.0, 1.055e+018, 8.559e+016, 550.0, 8.12, 3.00, 59.74, 4.85, 5.905e+002, 5.905e+000, 242.31, 2.00, 1.765e+025, 1.765e+023
4166.0, 1.055e+018, 8.727e+016, 550.0, 8.28, 3.00, 59.99, 4.96, 5.880e+002, 5.880e+000, 242.28, 2.00, 1.758e+025, 1.758e+023
4196.0, 1.054e+018, 8.895e+016, 550.0, 8.44, 3.00, 60.23, 5.08, 5.856e+002, 5.856e+000, 242.25, 2.00, 1.751e+025, 1.751e+023
4226.0, 1.054e+018, 9.063e+016, 550.0, 8.60, 3.00, 60.48, 5.20, 5.831e+002, 5.831e+000, 242.23, 2.00, 1.743e+025, 1.743e+023
4256.0, 1.054e+018, 9.230e+016, 550.0, 8.76, 3.00, 60.72, 5.32, 5.806e+002, 5.806e+000, 242.20, 2.00, 1.736e+025, 1.736e+023
4286.0, 1.051e+018, 9.412e+016, 550.0, 8.95, 3.00, 60.78, 5.44, 5.782e+002, 5.782e+000, 242.12, 2.00, 1.730e+025, 1.730e+023
4316.0, 1.048e+018, 9.593e+016, 550.0, 9.15, 3.00, 60.83, 5.57, 5.757e+002, 5.757e+000, 242.04, 2.00, 1.723e+025, 1.723e+023
4346.0, 1.045e+018, 9.772e+016, 550.0, 9.35, 3.00, 60.89, 5.69, 5.733e+002, 5.733e+000, 241.97, 2.00, 1.716e+025, 1.716e+023
4376.0, 1.042e+018, 9.950e+016, 550.0, 9.55, 3.00, 60.94, 5.82, 5.709e+002, 5.709e+000, 241.89, 2.00, 1.709e+025, 1.709e+023
4406.0, 1.039e+018, 1.013e+017, 550.0, 9.75, 3.00, 61.00, 5.95, 5.684e+002, 5.684e+000, 241.81, 2.00, 1.703e+025, 1.703e+023
4436.0, 1.032e+018, 1.033e+017, 550.0, 10.00, 3.00, 60.90, 6.09, 5.660e+002, 5.660e+000, 241.82, 2.00, 1.695e+025, 1.695e+023
4466.0, 1.026e+018, 1.052e+017, 550.0, 10.25, 3.00, 60.80, 6.23, 5.637e+002, 5.637e+000, 241.84, 2.00, 1.688e+025, 1.688e+023
4496.0, 1.020e+018, 1.071e+017, 550.0, 10.50, 3.00, 60.71, 6.37, 5.613e+002, 5.613e+000, 241.85, 2.00, 1.681e+025, 1.681e+023
4526.0, 1.014e+018, 1.090e+017, 550.0, 10.75, 3.00, 60.61, 6.51, 5.589e+002, 5.589e+000, 241.87, 2.00, 1.674e+025, 1.674e+023
4556.0, 1.008e+018, 1.109e+017, 550.0, 11.00, 3.00, 60.51, 6.65, 5.565e+002, 5.565e+000, 241.88, 2.00, 1.666e+025, 1.666e+023
4586.0, 1.003e+018, 1.130e+017, 550.0, 11.27, 3.00, 60.39, 6.81, 5.542e+002, 5.542e+000, 241.74, 2.00, 1.660e+025, 1.660e+023
4616.0, 9.970e+017, 1.151e+017, 550.0, 11.54, 3.00, 60.27, 6.96, 5.518e+002, 5.518e+000, 241.60, 2.00, 1.654e+025, 1.654e+023
4646.0, 9.913e+017, 1.171e+017, 550.0, 11.81, 3.00, 60.14, 7.11, 5.495e+002, 5.495e+000, 241.46, 2.00, 1.648e+025, 1.648e+023
4676.0, 9.857e+017, 1.191e+017, 550.0, 12.09, 3.00, 60.02, 7.25, 5.472e+002, 5.472e+000, 241.32, 2.00, 1.642e+025, 1.642e+023
4706.0, 9.801e+017, 1.211e+017, 550.0, 12.36, 3.00, 59.90, 7.40, 5.448e+002, 5.448e+000, 241.18, 2.00, 1.636e+025, 1.636e+023
4736.0, 9.739e+017, 1.233e+017, 550.0, 12.66, 3.00, 59.74, 7.57, 5.425e+002, 5.425e+000, 241.05, 2.00, 1.630e+025, 1.630e+023
4766.0, 9.677e+017, 1.255e+017, 550.0, 12.97, 3.00, 59.58, 7.73, 5.402e+002, 5.402e+000, 240.91, 2.00, 1.624e+025, 1.624e+023
